employee_id,name,age,salary,join_date,department,gender,country,city,weight_kg,is_active,review,price,target
10390,Alice I.,29.0,92292.0,2023-06-09,HR,Male,Bangladesh,Khulna,94.5,True,Very satisfied with the quality.,367.9,0
10391,Bob Q.,23.0,86112.0,2014-11-02,Finance,Female,Bangladesh,Dhaka,67.9,True,Product met all expectations.,474.33,0
10392,Frank C.,18.0,90322.0,2019-07-02,Sales,Female,Bangladesh,Khulna,114.8,False,Delivery was fast and packaging great.,415.82,0
10393,Alice N.,20.0,54995.0,2015-11-02,Engineering,Male,Bangladesh,Rajshahi,89.7,False,Good value for money.,464.57,0
10394,John H.,52.0,53801.0,2023-06-09,Sales,Female,United States,Dhaka,88.6,True,"Excellent product, highly recommend!",46.82,0
10395,Hasan L.,37.0,113215.0,2016-10-30,Engineering,Male,United Kingdom,Sylhet,78.2,True,Good value for money.,219.1,0
10396,Bob G.,32.0,115627.0,2019-01-18,Engineering,Male,Bangladesh,Rajshahi,50.1,True,Delivery was fast and packaging great.,193.88,0
10397,Alice Z.,23.0,69290.0,2024-01-09,Engineering,Female,Bangladesh,Rajshahi,47.3,False,Good value for money.,79.11,0
10398,Diana C.,57.0,31737.0,2020-07-12,Sales,Male,Bangladesh,Sylhet,108.8,False,Product met all expectations.,379.74,0
10399,Diana S.,39.0,64096.0,2018-02-24,Marketing,Female,Bangladesh,Khulna,99.4,True,"Excellent product, highly recommend!",296.5,0
10400,Diana K.,25.0,72233.0,2024-06-23,Finance,Male,United Kingdom,Rajshahi,93.0,False,Would buy again without hesitation.,96.75,0
10401,John H.,28.0,119697.0,2022-07-23,Engineering,Female,Bangladesh,Khulna,119.9,False,Very satisfied with the quality.,346.68,0
10402,John K.,54.0,75294.0,2021-07-02,Finance,Male,Bangladesh,Khulna,95.2,False,"Excellent product, highly recommend!",32.63,0
10403,Hasan H.,64.0,89538.0,2012-10-13,Engineering,Female,United Kingdom,Dhaka,109.6,False,Product met all expectations.,378.12,0
10404,Grace A.,26.0,119242.0,2017-01-24,Sales,Male,United Kingdom,Sylhet,129.9,False,Product met all expectations.,467.23,0
10405,Diana I.,57.0,101888.0,2023-06-09,Engineering,Female,United Kingdom,Chittagong,92.0,True,Would buy again without hesitation.,470.21,0
10406,Frank U.,41.0,75294.0,2014-10-15,Finance,Female,United States,Rajshahi,64.3,True,Would buy again without hesitation.,244.98000000000002,0
10407,Frank G.,64.0,32821.0,2014-03-14,HR,Female,United States,Rajshahi,73.3,True,"Excellent product, highly recommend!",402.42,0
10408,Frank Z.,23.0,117933.0,2010-06-25,Sales,Male,United States,Khulna,81.1,True,No Review,333.01,0
10409,Grace P.,59.0,96265.0,2019-04-02,Sales,Female,United States,Rajshahi,78.2,False,No Review,194.76,0
10410,Alice O.,58.0,94806.0,2011-03-26,Sales,Female,Bangladesh,Khulna,84.8,False,Would buy again without hesitation.,77.63,0
10411,Charlie Z.,65.0,75113.0,2023-06-09,Engineering,Female,United Kingdom,Chittagong,49.9,False,Would buy again without hesitation.,314.57,0
10412,Grace U.,55.0,83168.0,2022-07-23,HR,Male,Bangladesh,Chittagong,70.0,False,Good value for money.,100.74,0
10413,Eve U.,56.0,39782.0,2018-06-17,Sales,Male,United States,Chittagong,88.0,False,Delivery was fast and packaging great.,338.42,0
10414,Hasan Y.,39.0,76259.0,2022-01-05,Sales,Female,Bangladesh,Rajshahi,101.5,True,Product met all expectations.,407.83,0
10415,Diana K.,43.0,84165.0,2018-08-10,Marketing,Male,United States,Rajshahi,119.0,False,"Excellent product, highly recommend!",231.75,0
10416,Charlie O.,54.0,116390.0,2017-10-25,Engineering,Female,United States,Khulna,100.3,True,Very satisfied with the quality.,268.98,0
10417,Hasan T.,45.0,41617.0,2022-11-01,HR,Male,United States,Sylhet,90.9,False,No Review,137.13,0
10418,Hasan L.,51.0,33002.0,2022-12-19,Marketing,Male,United States,Khulna,79.9,True,Delivery was fast and packaging great.,76.35,0
10419,Bob N.,34.0,59018.0,2011-11-07,HR,Male,United Kingdom,Dhaka,56.2,False,"Excellent product, highly recommend!",45.93,0
10420,Frank J.,28.0,91021.0,2023-06-09,Marketing,Male,United States,Chittagong,102.0,True,Product met all expectations.,387.54,0
10421,Bob B.,31.0,45895.0,2022-09-21,Marketing,Female,United Kingdom,Chittagong,106.4,True,Delivery was fast and packaging great.,187.69,0
10422,Hasan H.,47.0,90725.0,2010-08-13,Engineering,Female,United States,Chittagong,70.8,False,Very satisfied with the quality.,301.18,0
10423,Hasan C.,40.0,112231.0,2019-02-04,Engineering,Male,United States,Rajshahi,50.2,True,"Excellent product, highly recommend!",433.32,0
10424,Eve F.,38.0,71487.0,2016-03-30,Marketing,Male,United Kingdom,Chittagong,79.2,True,Good value for money.,49.02,0
10425,Eve L.,41.0,116399.0,2020-11-16,Finance,Male,United States,Sylhet,110.9,False,Would buy again without hesitation.,168.33,0
10426,Alice Y.,43.0,100514.0,2023-05-15,Engineering,Male,Bangladesh,Chittagong,119.7,False,No Review,450.22,0
10427,Alice D.,26.0,48011.0,2023-06-09,Marketing,Female,United States,Chittagong,107.6,True,Very satisfied with the quality.,112.06,0
10428,Diana G.,33.0,45494.0,2010-11-14,Marketing,Male,United Kingdom,Khulna,85.4,False,Very satisfied with the quality.,145.75,0
10429,Bob I.,65.0,35061.0,2023-04-14,HR,Female,United States,Sylhet,71.0,False,Delivery was fast and packaging great.,276.03,0
10430,Frank Z.,21.0,53203.0,2016-06-11,Finance,Male,United States,Chittagong,93.7,True,Would buy again without hesitation.,23.15,0
10431,Bob U.,36.0,75294.0,2022-10-14,Sales,Male,Bangladesh,Dhaka,80.5,False,No Review,144.87,0
10432,Diana F.,60.0,92618.0,2010-01-18,Finance,Male,United Kingdom,Khulna,100.5,False,Would buy again without hesitation.,38.63,0
10433,Charlie K.,40.0,96332.0,2010-04-07,Sales,Female,Bangladesh,Sylhet,77.1,False,Product met all expectations.,355.2,0
10434,Eve O.,61.0,37193.0,2024-07-12,Sales,Female,United States,Sylhet,115.3,False,Product met all expectations.,301.3,0
10435,Eve M.,37.0,104981.0,2010-12-08,Marketing,Male,United Kingdom,Sylhet,70.2,False,Delivery was fast and packaging great.,14.52,0
10436,Hasan C.,34.0,101918.0,2023-06-09,Marketing,Male,United States,Chittagong,120.0,False,No Review,19.62,0
10437,John M.,62.0,75566.0,2015-12-04,HR,Female,Bangladesh,Rajshahi,98.1,False,Would buy again without hesitation.,256.75,0
10438,Eve L.,18.0,39892.0,2012-09-30,Marketing,Male,Bangladesh,Khulna,78.0,True,No Review,402.7,0
10439,Grace M.,42.0,55663.0,2015-04-21,Marketing,Male,Bangladesh,Khulna,124.9,False,Delivery was fast and packaging great.,318.23,0
10440,Alice J.,59.0,48681.0,2018-10-14,Sales,Male,United States,Dhaka,77.6,True,"Excellent product, highly recommend!",408.28,0
10441,Grace Q.,57.0,52368.0,2011-10-29,Marketing,Female,United States,Sylhet,67.0,False,Delivery was fast and packaging great.,244.98000000000002,0
10442,Grace V.,49.0,89685.0,2023-06-09,Sales,Female,Bangladesh,Rajshahi,106.8,False,Product met all expectations.,442.78,0
10443,Bob L.,43.0,71967.0,2016-06-21,Sales,Male,United States,Rajshahi,104.6,False,Delivery was fast and packaging great.,249.13,0
10444,Eve Z.,30.0,80776.0,2014-01-17,Marketing,Male,Bangladesh,Chittagong,69.8,True,Very satisfied with the quality.,422.65,0
10445,Frank G.,55.0,113896.0,2020-02-20,Sales,Female,United Kingdom,Dhaka,71.2,False,No Review,328.59,0
10446,John U.,27.0,78715.0,2017-04-06,Finance,Male,Bangladesh,Chittagong,95.0,False,No Review,152.1,0
10447,Frank A.,32.0,67309.0,2023-06-09,Marketing,Male,Bangladesh,Chittagong,120.4,False,No Review,344.17,0
10448,Charlie L.,61.0,75294.0,2018-06-16,HR,Male,United States,Dhaka,93.6,False,Delivery was fast and packaging great.,95.43,0
10449,Hasan I.,57.0,118345.0,2011-11-18,Engineering,Male,Bangladesh,Sylhet,56.5,False,"Excellent product, highly recommend!",111.32,0
10450,Grace I.,43.0,39954.0,2019-05-18,Finance,Male,United States,Dhaka,61.4,True,Good value for money.,199.69,0
10451,Alice R.,23.0,90636.0,2017-10-16,Finance,Male,United States,Rajshahi,126.5,True,Would buy again without hesitation.,418.09,0
10452,Eve G.,52.0,113980.0,2011-10-17,Sales,Female,United States,Dhaka,66.0,False,Would buy again without hesitation.,108.74,0
10453,Frank H.,23.0,85457.0,2013-03-27,Sales,Male,United States,Rajshahi,86.8,False,Good value for money.,414.42,0
10454,Hasan I.,56.0,104228.0,2019-05-18,HR,Female,United States,Sylhet,107.3,False,Product met all expectations.,79.93,1
10455,John H.,47.0,116845.0,2023-06-09,Marketing,Male,United Kingdom,Dhaka,99.2,False,No Review,493.24,0
10456,Ira J.,30.0,104456.0,2013-11-03,Finance,Male,Bangladesh,Dhaka,103.9,False,Product met all expectations.,244.98000000000002,0
10457,Diana B.,53.0,57412.0,2023-10-08,Sales,Male,United Kingdom,Rajshahi,63.8,False,Delivery was fast and packaging great.,80.31,0
10458,Frank F.,55.0,114115.0,2016-10-09,Marketing,Male,United States,Dhaka,121.6,True,Good value for money.,37.0,0
10459,Alice Y.,53.0,91226.0,2019-02-20,Finance,Male,United States,Chittagong,99.0,False,Very satisfied with the quality.,189.71,0
10460,Frank B.,55.0,86993.0,2014-04-27,Finance,Female,United Kingdom,Khulna,54.4,False,"Excellent product, highly recommend!",148.59,0
10461,Eve G.,21.0,101242.0,2023-06-16,Engineering,Male,United States,Dhaka,88.4,False,Delivery was fast and packaging great.,456.78,0
10462,Diana N.,49.0,110911.0,2023-08-09,Sales,Male,Bangladesh,Rajshahi,100.6,True,Good value for money.,379.22,0
10463,John Y.,27.0,44849.0,2023-06-09,Engineering,Male,United States,Chittagong,96.6,True,No Review,285.19,0
10464,Grace T.,19.0,57207.0,2012-02-13,Sales,Female,Bangladesh,Rajshahi,71.0,True,Delivery was fast and packaging great.,142.44,0
10465,Eve H.,30.0,30933.0,2012-11-01,Engineering,Female,United Kingdom,Sylhet,123.9,False,Good value for money.,405.04,0
10466,Hasan U.,21.0,76730.0,2021-05-28,Sales,Male,United States,Khulna,45.6,False,Good value for money.,243.19,0
10467,Charlie T.,30.0,100251.0,2023-06-09,Finance,Male,United States,Chittagong,97.1,True,Good value for money.,151.38,0
10468,Alice L.,55.0,100771.0,2010-01-06,Sales,Male,Bangladesh,Khulna,84.6,True,Would buy again without hesitation.,75.83,0
10469,Charlie D.,55.0,65094.0,2022-08-09,Sales,Female,Bangladesh,Dhaka,101.1,True,Product met all expectations.,345.37,1
10470,Hasan U.,59.0,42298.0,2012-07-13,Finance,Male,United States,Khulna,55.7,True,Delivery was fast and packaging great.,433.2,0
10471,Charlie K.,56.0,90666.0,2011-06-06,Sales,Female,United States,Dhaka,87.3,False,Good value for money.,76.4,0
10472,John R.,34.0,42657.0,2020-02-20,Engineering,Male,United States,Rajshahi,47.5,True,Delivery was fast and packaging great.,109.59,0
10473,John T.,41.0,75991.0,2015-09-30,Finance,Male,Bangladesh,Rajshahi,71.0,False,good,200.63,0
10474,Frank X.,19.0,72775.0,2016-07-23,Engineering,Male,United States,Sylhet,88.0,True,Delivery was fast and packaging great.,422.54,0
10475,Ira D.,42.0,110383.0,2024-07-12,Engineering,Male,Bangladesh,Dhaka,82.3,True,Good value for money.,121.96,0
10476,Bob N.,28.0,47615.0,2019-01-24,HR,Female,Bangladesh,Chittagong,49.0,False,Product met all expectations.,244.98000000000002,0
10477,Charlie Y.,55.0,91908.0,2023-09-10,Sales,Female,United States,Sylhet,101.0,False,"Excellent product, highly recommend!",224.22,0
10478,Grace W.,61.0,75294.0,2024-03-11,Marketing,Male,United States,Khulna,118.3,True,Product met all expectations.,439.28,0
10479,Frank H.,60.0,94960.0,2023-06-09,Engineering,Male,Bangladesh,Dhaka,47.8,True,Delivery was fast and packaging great.,190.68,0
10480,Eve V.,51.0,93222.0,2019-11-08,Finance,Female,Bangladesh,Khulna,80.5,True,Very satisfied with the quality.,397.99,0
10481,Bob Z.,38.0,113980.0,2023-06-09,HR,Male,United States,Chittagong,100.7,False,Product met all expectations.,302.88,0
10482,Hasan T.,56.0,46321.0,2021-10-31,Sales,Male,United Kingdom,Sylhet,62.0,False,Good value for money.,170.94,0
10483,John L.,54.0,72011.0,2023-06-09,Marketing,Male,Bangladesh,Dhaka,106.2,False,Product met all expectations.,306.05,0
10484,Charlie S.,40.0,43637.0,2012-03-21,Engineering,Male,United States,Chittagong,65.8,True,Delivery was fast and packaging great.,317.32,0
10485,Charlie U.,35.0,110246.0,2019-04-09,Finance,Male,United States,Khulna,51.6,True,Very satisfied with the quality.,118.14,0
10486,John S.,41.0,43763.0,2010-01-11,HR,Male,United States,Dhaka,89.2,True,Good value for money.,423.5,0
10487,Charlie Y.,22.0,81685.0,2012-02-27,HR,Male,United States,Chittagong,97.7,True,Good value for money.,169.19,0
10488,Charlie C.,36.0,58499.0,2023-06-09,HR,Male,United Kingdom,Rajshahi,86.8,False,Product met all expectations.,329.34,0
10489,John A.,32.0,33382.0,2010-02-20,Sales,Female,United States,Chittagong,50.7,False,"Excellent product, highly recommend!",244.23,0
10490,Alice J.,43.0,92694.0,2013-05-10,Sales,Female,United States,Rajshahi,86.8,True,Would buy again without hesitation.,341.99,0
10491,John F.,53.0,46525.0,2023-06-09,Marketing,Male,United Kingdom,Sylhet,69.0,True,No Review,120.68,0
10492,Charlie S.,52.0,75916.0,2024-10-13,HR,Female,Bangladesh,Khulna,82.2,True,"Excellent product, highly recommend!",194.38,1
10493,Bob N.,45.0,75294.0,2015-12-30,Sales,Female,Bangladesh,Rajshahi,68.3,False,Product met all expectations.,341.07,0
10494,Diana S.,52.0,42300.0,2013-10-23,Finance,Female,Bangladesh,Rajshahi,61.7,False,"Excellent product, highly recommend!",329.84,0
10495,Eve G.,64.0,41355.0,2023-06-09,Marketing,Female,Bangladesh,Sylhet,81.0,False,Delivery was fast and packaging great.,386.34,0
10496,Alice P.,58.0,94733.0,2015-06-01,Marketing,Female,United States,Chittagong,96.1,True,Product met all expectations.,157.16,0
10497,Diana F.,39.0,15000.0,2013-02-22,Sales,Female,Bangladesh,Rajshahi,98.5,False,Product met all expectations.,296.49,0
10498,Alice K.,62.0,65531.0,2022-04-01,Finance,Female,United States,Khulna,86.0,False,Product met all expectations.,377.52,0
10499,Diana B.,37.0,86072.0,2018-09-10,Finance,Female,Bangladesh,Khulna,95.1,False,No Review,119.36,0
10500,Hasan V.,31.0,111655.0,2016-12-30,HR,Male,United States,Khulna,52.8,False,No Review,48.99,0
10501,Bob A.,61.0,30871.0,2015-03-31,HR,Male,United States,Dhaka,89.6,True,Delivery was fast and packaging great.,308.22,0
10502,Frank N.,37.0,54111.0,2016-10-06,Marketing,Male,Bangladesh,Dhaka,89.0,False,Good value for money.,426.1,0
10503,John T.,25.0,15000.0,2023-06-09,Sales,Male,Bangladesh,Chittagong,54.5,False,Very satisfied with the quality.,481.86,0
10504,Grace Q.,24.0,48675.0,2023-06-09,Marketing,Female,Bangladesh,Chittagong,91.3,True,Good value for money.,223.87,0
10505,Alice F.,62.0,44017.0,2020-11-25,Marketing,Female,United States,Khulna,101.0,True,No Review,115.06,0
10506,John S.,23.0,46044.0,2014-08-16,HR,Male,Bangladesh,Rajshahi,84.6,False,Delivery was fast and packaging great.,471.58,0
10507,Ira V.,40.0,74175.0,2015-10-22,Marketing,Female,Bangladesh,Sylhet,109.3,False,Very satisfied with the quality.,476.65,0
10508,Frank F.,51.0,43077.0,2017-06-19,Finance,Female,United States,Chittagong,84.3,False,Product met all expectations.,51.51,0
10509,Diana W.,41.0,75294.0,2023-06-09,HR,Male,United States,Rajshahi,128.3,False,No Review,349.22,0
10510,John W.,46.0,106747.0,2023-06-09,HR,Female,United States,Khulna,111.8,True,No Review,256.17,0
10511,Charlie Q.,31.0,64758.0,2016-11-09,HR,Female,United States,Rajshahi,104.3,True,Would buy again without hesitation.,97.4,1
10512,Ira V.,20.0,114842.0,2022-06-22,Engineering,Male,Bangladesh,Dhaka,73.0,True,Product met all expectations.,78.02,1
10513,Eve J.,34.0,54182.0,2023-03-23,Engineering,Male,United States,Khulna,45.4,True,Would buy again without hesitation.,417.18,0
10514,Eve L.,34.0,90218.0,2020-08-22,Sales,Female,Bangladesh,Khulna,105.0,False,Very satisfied with the quality.,106.87,0
10515,Eve X.,50.0,104460.0,2017-05-08,Sales,Male,United States,Dhaka,108.8,False,Very satisfied with the quality.,108.23,0
10516,Ira X.,24.0,107279.0,2019-05-30,Sales,Female,United States,Sylhet,125.3,False,Product met all expectations.,244.98000000000002,0
10517,Ira X.,51.0,75294.0,2015-03-05,Sales,Female,United States,Rajshahi,79.0,True,Product met all expectations.,136.06,0
10518,Hasan H.,46.0,119665.0,2024-11-04,Marketing,Male,United States,Sylhet,88.2,False,Delivery was fast and packaging great.,272.53,0
10519,Hasan N.,23.0,41530.0,2019-09-14,Engineering,Male,United Kingdom,Dhaka,117.0,False,"Excellent product, highly recommend!",461.7,0
10520,Frank B.,29.0,82760.0,2019-06-01,Sales,Female,United States,Chittagong,49.6,True,No Review,328.93,0
10521,Ira K.,49.0,63726.0,2023-11-14,Finance,Male,United States,Dhaka,93.0,False,No Review,305.96,0
10522,Charlie P.,20.0,78706.0,2023-06-09,HR,Male,Bangladesh,Rajshahi,124.9,False,Very satisfied with the quality.,222.98,0
10523,Frank Z.,51.0,75294.0,2023-06-09,HR,Male,Bangladesh,Sylhet,70.6,False,Good value for money.,179.53,0
10524,Hasan O.,46.0,15000.0,2023-10-28,Marketing,Male,United States,Sylhet,80.2,False,Delivery was fast and packaging great.,435.55,0
10525,Bob F.,18.0,15000.0,2018-11-14,Engineering,Male,Bangladesh,Khulna,81.2,False,Would buy again without hesitation.,434.15,0
10526,John F.,32.0,108649.0,2010-05-12,Marketing,Male,United States,Sylhet,117.1,True,"Excellent product, highly recommend!",169.85,0
10527,Ira S.,36.0,100793.0,2024-10-28,Finance,Male,Bangladesh,Rajshahi,69.0,False,Good value for money.,13.69,0
10528,Hasan M.,43.0,85173.0,2022-01-06,Marketing,Female,United States,Dhaka,90.8,True,Product met all expectations.,195.77,1
10529,Eve L.,18.0,93736.0,2016-09-27,Finance,Female,Bangladesh,Chittagong,73.1,False,Would buy again without hesitation.,43.81,0
10530,Diana R.,21.0,37068.0,2022-11-29,Marketing,Female,United States,Rajshahi,47.7,True,Good value for money.,244.98000000000002,0
10531,Diana H.,57.0,119788.0,2011-04-15,Marketing,Female,Bangladesh,Sylhet,115.0,False,No Review,340.42,0
10532,Grace V.,39.0,62716.0,2012-06-21,Finance,Male,United States,Dhaka,89.0,False,Product met all expectations.,109.86,0
10533,Charlie K.,46.0,75294.0,2022-03-22,Sales,Male,United States,Sylhet,59.3,False,"Excellent product, highly recommend!",40.83,1
10534,Ira Z.,27.0,108222.0,2016-05-02,Sales,Male,United States,Khulna,76.8,True,Very satisfied with the quality.,41.46,0
10535,John D.,29.0,79673.0,2019-08-25,Sales,Female,United States,Rajshahi,112.7,False,"Excellent product, highly recommend!",211.79,0
10536,Eve I.,48.0,79552.0,2023-08-08,Sales,Female,Bangladesh,Chittagong,124.9,True,Would buy again without hesitation.,436.36,0
10537,Charlie S.,48.0,72290.0,2020-08-12,Finance,Female,United States,Sylhet,50.9,True,No Review,380.37,0
10538,Hasan T.,60.0,36716.0,2016-10-21,Marketing,Female,United States,Sylhet,83.6,False,"Excellent product, highly recommend!",226.44,0
10539,Eve Y.,23.0,75294.0,2015-04-28,Marketing,Male,United Kingdom,Sylhet,125.3,False,Would buy again without hesitation.,422.96,0
10540,Grace R.,49.0,93112.0,2010-12-12,HR,Female,United States,Khulna,86.8,True,"Excellent product, highly recommend!",313.82,0
